Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
859,Attempt to Murder,Prayagraj,25.434364,81.870297,16-01-2024,23:42:57,Municipal Area,4,Yes
860,Hurt,Prayagraj,25.420767,81.845852,17-04-2023,21:28:29,Town Center,2,No
861,Drug Offenses,Pune,18.545563,73.842284,14-11-2024,15:59:39,Municipal Area,4,Yes
862,Cyber Crime,Pune,18.532507,73.86929,04-01-2024,06:28:31,Municipal Area,4,No
863,Arson,Pune,18.547125,73.87462,29-01-2024,00:11:06,Municipal Area,4,No
864,Gambling,Pune,18.527674,73.858885,22-09-2024,08:22:53,Peripheral Zone,1,No
865,POCSO Cases,Pune,18.536662,73.85904,03-06-2024,16:02:02,Town Center,5,Yes
866,Arson,Pune,18.495686,73.859303,25-09-2023,19:37:49,Municipal Area,3,No
867,Sexual Harassment,Pune,18.528434,73.842908,24-03-2024,05:46:21,Peripheral Zone,4,Yes
868,Burglary,Pune,18.504818,73.872594,10-10-2024,06:45:01,Municipal Area,2,No
869,Cyber Crime,Pune,18.526084,73.848714,25-06-2023,11:54:08,Town Center,3,No
870,POCSO Cases,Pune,18.510936,73.845936,28-03-2023,22:06:38,Peripheral Zone,5,Yes
871,Counterfeiting,Pune,18.522121,73.839865,07-03-2024,12:49:31,Town Center,4,No
872,Burglary,Pune,18.547981,73.879172,24-12-2023,10:49:20,Peripheral Zone,3,No
873,Burglary,Pune,18.547407,73.882239,05-03-2023,03:24:22,Peripheral Zone,4,No
874,Cheating,Pune,18.541095,73.842174,14-10-2024,11:13:30,Peripheral Zone,2,No
875,Counterfeiting,Raipur,21.243076,81.638822,14-10-2024,02:16:34,Municipal Area,2,No
876,Counterfeiting,Raipur,21.261154,81.627772,19-08-2024,20:52:41,Town Center,2,Yes
877,Riots,Raipur,21.235446,81.65353,27-07-2023,03:59:03,Town Center,3,Yes
878,Burglary,Raipur,21.244186,81.650358,13-02-2023,09:02:38,Peripheral Zone,3,No
879,Cyber Crime,Raipur,21.261319,81.639497,16-12-2024,06:41:10,Municipal Area,3,No
880,Hurt,Raipur,21.240676,81.653753,18-10-2024,04:35:14,Town Center,2,No
881,Riots,Rajkot,22.331792,70.777662,02-08-2024,18:35:15,Peripheral Zone,4,No
882,Auto Theft,Rajkot,22.275025,70.811892,29-07-2024,21:59:23,Peripheral Zone,4,Yes
883,Cheating,Rajkot,22.329672,70.799274,12-02-2023,12:31:04,Municipal Area,1,No
884,Riots,Rajkot,22.291272,70.776315,18-08-2023,22:43:35,Town Center,4,Yes
885,Gambling,Rajkot,22.324675,70.778578,06-10-2024,19:48:30,Town Center,1,No
886,Sexual Harassment,Rajkot,22.312303,70.810327,02-08-2023,21:25:38,Peripheral Zone,4,Yes
887,Auto Theft,Ranchi,23.325549,85.331441,16-01-2023,11:12:06,Peripheral Zone,3,No
888,Hurt,Ranchi,23.372562,85.293688,16-08-2023,19:13:05,Municipal Area,3,No
889,Gambling,Ranchi,23.360292,85.285989,23-06-2024,05:27:29,Peripheral Zone,2,No
890,Sexual Harassment,Ranchi,23.363796,85.310972,20-03-2024,05:05:36,Municipal Area,4,Yes
891,Gambling,Ranchi,23.341795,85.286074,26-10-2023,05:14:08,Peripheral Zone,1,No
892,Counterfeiting,Srinagar,34.092784,74.778678,13-05-2024,17:49:53,Municipal Area,3,No
893,Gambling,Srinagar,34.05697,74.804548,24-08-2024,19:20:04,Municipal Area,1,Yes
894,Hurt,Surat,21.159941,72.802501,18-01-2024,19:02:19,Municipal Area,2,Yes
895,Counterfeiting,Surat,21.162197,72.807088,14-08-2024,16:57:25,Town Center,4,No
896,Arson,Surat,21.147561,72.802107,21-07-2024,20:44:58,Town Center,5,Yes
897,POCSO Cases,Surat,21.174662,72.833743,06-10-2023,16:10:01,Municipal Area,5,Yes
898,Criminal Breach of Trust,Surat,21.173221,72.856365,22-07-2023,06:12:46,Town Center,1,Yes
899,Theft,Surat,21.168935,72.829358,08-03-2023,08:59:59,Municipal Area,3,No
900,Counterfeiting,Surat,21.198539,72.801129,11-03-2023,03:09:51,Peripheral Zone,4,Yes
901,Murder,Surat,21.148764,72.844467,27-03-2024,04:52:42,Town Center,5,Yes
902,POCSO Cases,Surat,21.147495,72.810325,07-07-2024,14:32:47,Town Center,4,Yes
903,Cheating,Surat,21.144165,72.819988,09-06-2023,10:48:58,Peripheral Zone,2,Yes
904,Theft,Surat,21.144361,72.850857,17-07-2024,08:03:38,Municipal Area,2,No
905,Drug Offenses,Surat,21.191379,72.815294,15-12-2023,18:55:52,Peripheral Zone,3,Yes
906,POCSO Cases,Thiruvananthapuram,8.521949,76.940676,15-03-2023,09:52:30,Municipal Area,5,Yes
907,Theft,Thiruvananthapuram,8.528598,76.94425,08-04-2023,04:34:00,Peripheral Zone,2,No
908,POCSO Cases,Thiruvananthapuram,8.508523,76.960248,18-06-2024,12:51:31,Peripheral Zone,5,No
909,Counterfeiting,Thiruvananthapuram,8.508225,76.957202,16-01-2024,04:36:37,Municipal Area,4,Yes
910,Auto Theft,Thiruvananthapuram,8.548254,76.958513,27-12-2024,06:57:09,Town Center,3,No
911,Theft,Thiruvananthapuram,8.495176,76.921383,20-03-2023,14:35:21,Municipal Area,2,No
912,Drug Offenses,Thiruvananthapuram,8.537005,76.958212,03-01-2023,17:34:11,Municipal Area,4,Yes
913,Drug Offenses,Thiruvananthapuram,8.539315,76.948597,30-08-2024,20:36:17,Peripheral Zone,4,Yes
914,Theft,Thiruvananthapuram,8.547571,76.940368,25-02-2024,10:22:26,Peripheral Zone,2,No
915,Auto Theft,Thiruvananthapuram,8.497844,76.907823,02-01-2023,19:38:26,Municipal Area,2,No
916,Burglary,Thiruvananthapuram,8.521133,76.952452,02-11-2024,03:23:21,Municipal Area,4,Yes
917,Theft,Thiruvananthapuram,8.539444,76.919025,24-07-2023,15:05:14,Municipal Area,2,No
918,Hurt,Thiruvananthapuram,8.500914,76.912567,09-08-2023,17:02:19,Town Center,1,No
919,Drug Offenses,Thiruvananthapuram,8.495436,76.948964,17-05-2024,21:29:52,Town Center,4,No
920,Gambling,Thiruvananthapuram,8.5271,76.920476,12-03-2023,02:55:44,Town Center,1,No
921,Theft,Thiruvananthapuram,8.521942,76.962203,27-11-2023,16:15:17,Town Center,3,Yes
922,Cyber Crime,Thiruvananthapuram,8.499006,76.954295,09-07-2023,18:43:38,Municipal Area,3,No
923,Gambling,Thiruvananthapuram,8.501271,76.947735,19-05-2023,00:05:58,Municipal Area,1,No
924,Riots,Thiruvananthapuram,8.494635,76.921138,11-06-2024,07:29:10,Peripheral Zone,4,No
925,Cyber Crime,Thiruvananthapuram,8.518495,76.944717,01-08-2024,20:41:57,Town Center,3,No
926,Auto Theft,Thiruvananthapuram,8.546748,76.91089,07-04-2024,16:37:06,Peripheral Zone,4,Yes
927,Auto Theft,Thiruvananthapuram,8.519415,76.958586,18-07-2024,17:29:30,Peripheral Zone,3,No
928,Riots,Thrissur,10.525335,76.242434,16-07-2024,23:45:21,Town Center,5,Yes
929,Theft,Thrissur,10.512381,76.199316,09-07-2024,21:34:11,Municipal Area,2,Yes
930,Counterfeiting,Thrissur,10.533366,76.235187,29-07-2024,01:02:51,Town Center,3,No
931,Theft,Thrissur,10.517692,76.243464,04-04-2023,01:01:25,Peripheral Zone,2,No
932,Drug Offenses,Thrissur,10.53595,76.224072,01-09-2023,21:27:01,Town Center,4,Yes
933,Cyber Crime,Thrissur,10.510929,76.194058,19-01-2023,02:08:12,Town Center,2,No
934,Riots,Thrissur,10.524127,76.195265,03-07-2023,03:00:23,Municipal Area,4,Yes
935,Murder,Thrissur,10.517834,76.205025,02-01-2024,20:44:44,Municipal Area,5,Yes
936,Theft,Thrissur,10.554546,76.189866,06-08-2023,21:34:54,Municipal Area,2,Yes
937,Burglary,Thrissur,10.538592,76.20844,08-05-2024,19:09:35,Town Center,2,No
938,Cyber Crime,Thrissur,10.520709,76.207772,22-11-2024,10:24:22,Peripheral Zone,4,No
939,Arson,Tiruchirapalli,10.800719,78.719417,15-02-2024,04:11:44,Municipal Area,5,Yes
940,Auto Theft,Tiruchirapalli,10.797962,78.699324,09-02-2024,16:00:05,Peripheral Zone,3,No
941,Cheating,Vadodara,22.280127,73.155711,04-10-2023,00:50:03,Municipal Area,2,No
942,Auto Theft,Vadodara,22.321791,73.192606,24-06-2023,16:11:03,Peripheral Zone,3,No
943,Arson,Vadodara,22.280534,73.206087,03-11-2023,17:53:26,Municipal Area,4,No
944,Hurt,Vadodara,22.288768,73.199209,04-02-2024,06:31:11,Municipal Area,1,No
945,Riots,Varanasi,25.32709,83.000461,21-12-2023,23:02:21,New Township,4,Yes
946,Attempt to Murder,Varanasi,25.31819,82.979796,13-06-2023,21:43:07,Old City,4,Yes
947,Drug Offenses,Varanasi,25.343196,82.945823,27-04-2023,20:56:43,Bus Stand Area,5,Yes
948,Criminal Breach of Trust,Varanasi,25.29472,82.991889,18-06-2024,08:37:51,City Center,2,No
949,Drug Offenses,Varanasi,25.307415,82.96042,13-10-2024,17:59:04,New Township,4,Yes
950,Drug Offenses,Vasai Virar,19.363827,72.82174,02-10-2023,06:02:05,Town Center,5,Yes
951,Arson,Vasai Virar,19.390847,72.837552,09-02-2024,08:44:30,Town Center,4,Yes
952,Theft,Vasai Virar,19.397926,72.820549,19-02-2024,01:06:48,Peripheral Zone,2,Yes
953,Counterfeiting,Vasai Virar,19.388968,72.824552,17-11-2023,11:43:34,Peripheral Zone,4,No
954,Riots,Vasai Virar,19.390798,72.816316,15-10-2023,20:05:57,Town Center,3,No
955,Arson,Vasai Virar,19.388824,72.839132,20-01-2024,20:34:38,Town Center,3,Yes
956,Riots,Vijayawada,16.51754,80.677431,13-04-2023,14:53:16,Town Center,4,Yes
957,Hurt,Vijayawada,16.486252,80.644157,07-08-2023,01:18:45,Municipal Area,2,No
958,Counterfeiting,Vijayawada,16.507409,80.658097,13-12-2023,18:18:22,Municipal Area,2,No
959,Gambling,Vijayawada,16.48462,80.651759,08-06-2024,09:48:05,Municipal Area,2,No
960,Theft,Vijayawada,16.520869,80.67219,20-04-2024,14:22:39,Peripheral Zone,3,No
961,Drug Offenses,Vijayawada,16.478719,80.666684,16-02-2024,09:09:22,Municipal Area,4,No
962,Counterfeiting,Vijayawada,16.492397,80.658788,18-12-2024,19:43:06,Municipal Area,3,No
963,POCSO Cases,Vijayawada,16.501478,80.623054,30-07-2023,23:30:53,Town Center,5,Yes
964,Auto Theft,Vijayawada,16.499447,80.67579,26-05-2023,21:50:59,Town Center,3,Yes
965,Arson,Vijayawada,16.477686,80.674816,29-05-2023,23:28:16,Municipal Area,3,No
966,Gambling,Vijayawada,16.510301,80.656176,10-12-2024,07:09:15,Peripheral Zone,1,No
967,Cyber Crime,Vijayawada,16.516851,80.618463,12-04-2024,14:09:23,Peripheral Zone,3,Yes
968,Criminal Breach of Trust,Vishakhapatnam,17.666008,83.220511,21-05-2024,16:59:23,Peripheral Zone,2,No
969,Hurt,Vishakhapatnam,17.693339,83.23513,14-07-2024,10:45:07,Municipal Area,2,No
970,Cheating,Vishakhapatnam,17.685139,83.226389,31-05-2024,20:35:01,Peripheral Zone,1,No
971,Gambling,Vishakhapatnam,17.661671,83.217821,02-06-2023,11:19:47,Municipal Area,2,No
972,Sexual Harassment,Vishakhapatnam,17.689122,83.227088,19-09-2023,10:15:11,Town Center,4,No
973,Cyber Crime,Agra,27.187598,78.008716,06-06-2024,21:12:23,City Center,3,No
974,Arson,Agra,27.16471,78.000674,22-02-2024,09:14:51,City Center,5,Yes
975,Riots,Agra,27.163073,77.984926,12-07-2024,13:04:55,New Township,4,No
976,Cheating,Agra,27.193405,78.034389,14-12-2023,07:48:16,Railway Colony,2,No
977,Burglary,Agra,27.177686,78.006107,04-11-2023,01:35:45,New Township,3,Yes
978,Riots,Agra,27.191445,78.014853,30-04-2024,16:08:28,City Center,5,Yes
979,Cyber Crime,Agra,27.172967,78.007958,10-10-2024,19:50:50,Bus Stand Area,3,No
980,Theft,Ahmedabad,23.025644,72.597616,25-09-2023,07:06:20,Peripheral Zone,2,No
981,Counterfeiting,Ahmedabad,23.004232,72.550964,26-10-2023,18:34:22,Peripheral Zone,4,Yes
982,Gambling,Ahmedabad,23.048327,72.583659,29-09-2024,16:34:30,Peripheral Zone,1,No
983,Cyber Crime,Ahmedabad,22.993664,72.591492,13-07-2024,12:02:53,Municipal Area,3,No
984,Drug Offenses,Ahmedabad,23.050581,72.567936,25-08-2023,09:34:59,Town Center,4,Yes
985,Arson,Ahmedabad,23.047214,72.596992,19-08-2024,12:15:36,Municipal Area,3,Yes
986,Auto Theft,Ahmedabad,22.997163,72.595771,18-10-2023,03:39:28,Peripheral Zone,2,No
987,Cyber Crime,Ahmedabad,23.02368,72.543246,20-05-2023,02:25:12,Peripheral Zone,3,No
988,Theft,Ahmedabad,23.03619,72.552987,18-10-2023,01:27:48,Peripheral Zone,2,No
989,Cheating,Ahmedabad,23.000706,72.550825,07-09-2024,15:52:13,Town Center,3,Yes
990,Gambling,Ahmedabad,23.022578,72.553223,25-10-2024,13:02:50,Municipal Area,1,No
991,Gambling,Ahmedabad,23.000205,72.566883,02-02-2023,02:08:57,Town Center,1,No
992,Cyber Crime,Ahmedabad,22.996444,72.590201,06-12-2024,10:09:28,Town Center,3,No
993,Auto Theft,Ahmedabad,23.038358,72.572132,17-02-2023,12:34:45,Town Center,3,Yes
994,POCSO Cases,Ahmedabad,23.038072,72.580706,16-12-2023,07:28:53,Peripheral Zone,5,Yes
995,Criminal Breach of Trust,Ahmedabad,23.028761,72.594919,31-08-2024,08:03:58,Town Center,3,No
996,Criminal Breach of Trust,Ahmedabad,23.042466,72.574667,15-03-2024,14:15:51,Municipal Area,2,No
997,Gambling,Ahmedabad,23.040149,72.552036,24-08-2024,12:52:15,Town Center,1,No
998,Gambling,Ahmedabad,23.044947,72.561005,11-12-2024,16:49:05,Municipal Area,1,No
999,Riots,Ahmedabad,23.050632,72.595533,06-11-2023,15:18:43,Town Center,4,Yes
1000,Counterfeiting,Ahmedabad,23.02291,72.591133,13-08-2024,16:49:13,Municipal Area,3,No
1001,Gambling,Ahmedabad,22.993568,72.597493,16-04-2024,22:36:49,Municipal Area,1,No
1002,Criminal Breach of Trust,Ahmedabad,23.035446,72.578827,08-04-2024,12:39:47,Municipal Area,3,No
1003,POCSO Cases,Ahmedabad,23.031028,72.600447,17-02-2023,21:59:23,Town Center,4,Yes
1004,Theft,Ahmedabad,22.995494,72.595793,15-11-2023,00:19:23,Peripheral Zone,1,No
1005,Criminal Breach of Trust,Ahmedabad,23.03207,72.577437,04-10-2023,16:50:51,Town Center,2,No
1006,Sexual Harassment,Ahmedabad,22.993046,72.544851,02-07-2023,14:57:56,Peripheral Zone,3,No
1007,Drug Offenses,Ahmedabad,23.039524,72.579975,07-08-2024,02:55:39,Peripheral Zone,4,Yes
1008,Riots,Ahmedabad,23.050555,72.546445,11-02-2024,16:40:48,Peripheral Zone,4,Yes
1009,Auto Theft,Ahmedabad,23.01488,72.577671,24-11-2023,22:02:54,Peripheral Zone,3,Yes
1010,Hurt,Ahmedabad,23.040901,72.54904,07-01-2024,14:38:12,Town Center,3,No
1011,Criminal Breach of Trust,Ahmedabad,23.010563,72.546234,03-10-2024,07:21:13,Municipal Area,1,No
1012,Theft,Ahmedabad,23.00774,72.552249,27-06-2023,06:15:28,Municipal Area,1,No
1013,Auto Theft,Amritsar,31.615494,74.890798,28-10-2023,02:47:12,Peripheral Zone,2,No
1014,POCSO Cases,Amritsar,31.638086,74.880979,28-08-2024,23:57:53,Municipal Area,5,Yes
1015,Counterfeiting,Amritsar,31.646321,74.896084,07-01-2024,02:13:37,Municipal Area,3,Yes
1016,Murder,Asansol,23.665827,86.995078,19-02-2023,15:08:13,Town Center,5,Yes
1017,Cheating,Asansol,23.693343,87.004347,25-07-2024,05:24:30,Town Center,3,No
1018,Auto Theft,Asansol,23.71141,86.999272,28-07-2024,16:40:44,Town Center,3,Yes
1019,Robbery,Asansol,23.653471,86.967648,27-03-2024,13:35:42,Municipal Area,4,No
1020,Murder,Asansol,23.710985,86.958164,27-10-2024,18:21:29,Municipal Area,5,Yes
1021,Sexual Harassment,Aurangabad,19.862693,75.313534,21-02-2024,16:49:02,Municipal Area,3,Yes
1022,Cheating,Aurangabad,19.89616,75.333115,09-01-2024,14:28:59,Town Center,1,No
1023,Hurt,Aurangabad,19.903983,75.349231,11-02-2023,21:43:49,Town Center,2,No
1024,Cyber Crime,Aurangabad,19.848592,75.364876,03-11-2024,03:45:28,Peripheral Zone,4,No
1025,Drug Offenses,Aurangabad,19.847214,75.345055,20-05-2023,04:18:59,Peripheral Zone,3,No
1026,Riots,Aurangabad,19.905949,75.341857,12-01-2023,14:47:27,Town Center,5,Yes
1027,Riots,Bengaluru,12.948617,77.610097,27-04-2024,07:02:24,Suburb,5,No
1028,Cyber Crime,Bengaluru,12.960835,77.589318,27-09-2023,03:15:34,Market Area,3,No
1029,Burglary,Bengaluru,12.978867,77.589803,07-10-2023,10:35:10,Suburb,2,No
1030,POCSO Cases,Bengaluru,12.969677,77.622544,20-11-2024,16:48:30,Industrial Area,5,Yes
1031,Auto Theft,Bengaluru,12.947459,77.587966,05-02-2023,03:50:38,Suburb,3,No
1032,Gambling,Bengaluru,12.988708,77.619329,18-04-2023,14:50:35,Suburb,1,No
1033,Drug Offenses,Bengaluru,12.979745,77.618785,20-05-2024,15:14:44,Market Area,4,No
1034,Hurt,Bengaluru,12.948946,77.567943,27-05-2024,00:05:41,Residential Zone,2,No
1035,Gambling,Bengaluru,12.945744,77.567759,29-05-2024,18:24:17,Industrial Area,2,Yes
1036,Counterfeiting,Bengaluru,12.951612,77.59465,14-06-2024,11:18:27,Industrial Area,3,No
1037,Criminal Breach of Trust,Bengaluru,12.950894,77.576921,15-09-2023,17:49:03,Market Area,2,No
1038,Sexual Harassment,Bengaluru,12.96179,77.603564,20-04-2023,14:44:28,Commercial District,4,No
1039,Riots,Bengaluru,12.989671,77.56525,24-08-2024,19:10:58,Industrial Area,4,Yes
1040,Drug Offenses,Bengaluru,12.995786,77.621919,01-06-2023,00:46:06,Commercial District,4,Yes
1041,Riots,Bengaluru,12.967984,77.592908,29-06-2024,11:10:16,Downtown,4,No
1042,Auto Theft,Bengaluru,12.986341,77.603745,28-05-2024,22:36:14,Industrial Area,3,No
1043,Cyber Crime,Bengaluru,12.962323,77.585866,09-03-2023,12:21:08,Downtown,3,No
1044,Auto Theft,Bengaluru,12.948358,77.598823,23-05-2023,14:23:49,Downtown,3,No
1045,Sexual Harassment,Bengaluru,12.983768,77.574618,24-11-2023,14:19:42,Residential Zone,4,Yes
1046,Sexual Harassment,Bengaluru,12.988089,77.568591,11-08-2023,19:59:41,Downtown,4,No
1047,Sexual Harassment,Bengaluru,12.947929,77.583852,25-07-2024,08:08:35,Residential Zone,5,Yes
1048,Criminal Breach of Trust,Bengaluru,12.958222,77.624419,17-11-2023,08:03:48,Residential Zone,2,No
1049,Arson,Bengaluru,12.959227,77.582969,19-07-2024,04:10:51,Downtown,4,No
1050,Attempt to Murder,Bengaluru,12.947868,77.608408,04-07-2023,15:00:52,Residential Zone,5,No
1051,Auto Theft,Bengaluru,12.962398,77.607409,10-12-2024,12:12:44,Market Area,3,No
1052,Sexual Harassment,Bengaluru,12.985881,77.622308,16-01-2024,15:05:30,Residential Zone,3,Yes
1053,Arson,Bengaluru,12.970502,77.579624,08-06-2024,15:19:38,Residential Zone,4,Yes
1054,Counterfeiting,Bengaluru,12.957738,77.620821,18-05-2024,10:50:10,Residential Zone,4,No
1055,Drug Offenses,Bengaluru,12.952428,77.60143,12-08-2023,07:46:15,Market Area,3,Yes
1056,POCSO Cases,Bengaluru,12.943953,77.566143,10-09-2024,19:18:14,Commercial District,5,Yes
1057,POCSO Cases,Bengaluru,12.957994,77.621003,28-03-2024,20:12:22,Market Area,5,Yes
1058,Riots,Bengaluru,12.994289,77.567368,08-10-2023,10:10:46,Downtown,4,Yes
1059,Riots,Bengaluru,12.946613,77.565347,18-07-2024,07:32:23,Downtown,3,No
1060,Auto Theft,Bengaluru,12.996839,77.572566,04-03-2024,08:53:31,Industrial Area,4,No
1061,Auto Theft,Bengaluru,12.997701,77.623477,06-01-2024,02:22:49,Downtown,2,No
1062,Auto Theft,Bengaluru,12.964789,77.577809,10-10-2024,16:19:37,Market Area,4,Yes
1063,Arson,Bengaluru,12.948901,77.579482,26-07-2023,15:15:50,Industrial Area,4,No
1064,POCSO Cases,Bengaluru,12.966717,77.58494,16-10-2024,02:04:29,Downtown,4,Yes
1065,Kidnapping,Bengaluru,12.951945,77.608027,06-09-2024,16:24:28,Suburb,4,No
1066,Hurt,Bengaluru,12.986967,77.611317,01-08-2023,00:27:26,Industrial Area,3,Yes
1067,Drug Offenses,Bengaluru,12.957635,77.619599,12-04-2024,13:38:01,Downtown,4,Yes
1068,Cyber Crime,Bengaluru,12.968442,77.621976,13-11-2023,04:11:17,Commercial District,2,No
1069,POCSO Cases,Bengaluru,12.97215,77.582229,23-11-2024,10:47:03,Suburb,5,Yes
1070,Arson,Bengaluru,12.947212,77.570857,05-04-2023,21:23:35,Commercial District,3,Yes
1071,Hurt,Bengaluru,12.987022,77.578716,15-09-2024,16:28:11,Industrial Area,1,No
1072,Counterfeiting,Bengaluru,12.979505,77.623608,24-11-2024,13:43:35,Residential Zone,2,No
1073,Gambling,Bengaluru,12.971662,77.618355,15-03-2023,23:04:48,Commercial District,1,Yes
1074,Arson,Bhopal,23.246599,77.43658,25-12-2023,06:49:34,Town Center,4,No
1075,Sexual Harassment,Bhopal,23.241003,77.405558,14-12-2024,04:18:32,Municipal Area,3,Yes
1076,Hurt,Bhopal,23.233261,77.416571,02-09-2024,15:17:40,Municipal Area,2,No
1077,Gambling,Bhopal,23.243025,77.40464,21-07-2024,14:28:00,Municipal Area,1,No
1078,POCSO Cases,Bhopal,23.273817,77.384846,06-02-2024,16:19:13,Town Center,4,Yes
1079,Drug Offenses,Bhopal,23.275632,77.419934,09-01-2024,04:41:38,Town Center,4,No
1080,Theft,Bhopal,23.24971,77.426427,02-02-2023,23:01:35,Peripheral Zone,1,No
1081,Counterfeiting,Bhopal,23.261087,77.398578,29-07-2023,07:47:27,Municipal Area,3,No
1082,Gambling,Bhopal,23.234669,77.414805,11-10-2023,02:30:04,Municipal Area,1,No
1083,Criminal Breach of Trust,Bhopal,23.245362,77.435423,14-07-2023,20:41:04,Peripheral Zone,2,No
1084,Hurt,Bhopal,23.275093,77.396621,13-12-2023,03:09:27,Municipal Area,1,Yes
1085,Riots,Bhopal,23.25433,77.391761,24-11-2023,02:40:30,Town Center,3,No
1086,Riots,Bhopal,23.273363,77.395858,16-01-2024,13:49:35,Town Center,4,No
1087,Cyber Crime,Bhopal,23.231872,77.428327,04-07-2024,20:52:42,Municipal Area,3,No
1088,Theft,Bhopal,23.240896,77.406526,20-04-2023,09:57:37,Municipal Area,2,No
1089,Cyber Crime,Bhopal,23.250063,77.43667,16-06-2023,11:55:54,Town Center,3,No
1090,Cheating,Bhopal,23.250743,77.430561,23-06-2024,20:58:54,Town Center,1,No
1091,Arson,Chandigarh City,30.755935,76.759774,31-01-2023,06:03:21,Peripheral Zone,4,No
1092,Auto Theft,Chandigarh City,30.752221,76.75841,02-12-2024,01:08:42,Municipal Area,3,Yes
1093,Arson,Chandigarh City,30.760336,76.789983,18-11-2023,22:02:30,Town Center,4,Yes
1094,Counterfeiting,Chennai,13.108102,80.248159,06-02-2024,09:46:19,Industrial Area,3,No
1095,Hurt,Chennai,13.099457,80.273948,16-03-2024,23:37:26,Suburb,2,No
1096,Riots,Chennai,13.08847,80.2515,15-11-2023,00:40:01,Commercial District,3,Yes
1097,Auto Theft,Chennai,13.084911,80.281765,15-12-2023,22:06:07,Industrial Area,3,No
1098,Counterfeiting,Chennai,13.067543,80.251856,27-09-2023,01:33:22,Market Area,3,No
1099,Sexual Harassment,Chennai,13.07022,80.257231,15-12-2024,17:22:03,Commercial District,3,No
1100,POCSO Cases,Chennai,13.087488,80.250299,14-11-2023,06:33:38,Commercial District,5,Yes
1101,Arson,Chennai,13.057451,80.282416,13-12-2024,08:23:16,Market Area,5,Yes
1102,Riots,Chennai,13.108293,80.298814,13-08-2024,18:30:07,Downtown,5,No
1103,Riots,Chennai,13.076535,80.257966,07-10-2023,23:18:51,Downtown,4,Yes
1104,Riots,Chennai,13.05727,80.299752,28-08-2023,08:32:23,Residential Zone,4,Yes
1105,Auto Theft,Chennai,13.096473,80.259118,28-04-2024,11:39:17,Industrial Area,3,No
1106,Cheating,Chennai,13.07113,80.277725,26-01-2024,22:05:40,Suburb,2,No
1107,POCSO Cases,Chennai,13.090443,80.270051,06-09-2023,08:54:07,Residential Zone,5,Yes
1108,Gambling,Chennai,13.085676,80.250226,09-03-2024,09:30:29,Market Area,1,No
1109,Drug Offenses,Chennai,13.058051,80.298565,02-04-2023,13:38:47,Downtown,5,Yes
1110,POCSO Cases,Chennai,13.099415,80.248331,05-11-2023,09:20:25,Suburb,5,Yes
1111,Criminal Breach of Trust,Coimbatore,10.987276,76.978879,11-06-2023,05:00:57,Peripheral Zone,1,No
1112,POCSO Cases,Coimbatore,11.015133,76.974193,17-08-2024,23:27:41,Municipal Area,5,Yes
1113,Arson,Coimbatore,11.036025,76.967233,03-04-2023,08:45:22,Municipal Area,3,No
1114,Cheating,Coimbatore,11.034325,76.926576,04-06-2023,23:47:17,Peripheral Zone,2,No
1115,Burglary,Coimbatore,11.0162,76.948131,21-02-2023,10:08:59,Municipal Area,4,No
1116,Riots,Delhi City,28.726023,77.100548,27-01-2024,19:38:53,Suburb,4,Yes
1117,POCSO Cases,Delhi City,28.700288,77.122432,23-01-2023,07:37:45,Downtown,5,Yes
1118,Sexual Harassment,Delhi City,28.676297,77.093127,14-02-2023,07:23:14,Industrial Area,3,No
1119,Cheating,Delhi City,28.675484,77.084404,24-04-2023,11:55:14,Suburb,1,No
1120,Counterfeiting,Delhi City,28.731139,77.109492,28-12-2024,11:11:13,Downtown,3,No
1121,Counterfeiting,Delhi City,28.723419,77.117145,02-12-2024,09:00:24,Industrial Area,3,No
1122,Burglary,Delhi City,28.71597,77.077528,29-04-2023,19:55:11,Commercial District,4,No
1123,Hurt,Delhi City,28.677661,77.111816,14-09-2024,07:32:51,Suburb,2,No
1124,Burglary,Delhi City,28.716816,77.092241,12-12-2023,22:13:59,Commercial District,4,Yes
1125,Riots,Delhi City,28.731475,77.127521,20-08-2024,20:23:29,Commercial District,5,No
1126,Gambling,Delhi City,28.704615,77.0756,05-05-2024,23:12:20,Commercial District,1,No
1127,Auto Theft,Delhi City,28.67898,77.110969,08-12-2024,18:02:51,Residential Zone,2,No
1128,Sexual Harassment,Delhi City,28.686476,77.085577,09-09-2023,00:40:57,Downtown,5,No
1129,Gambling,Delhi City,28.724909,77.089696,05-02-2023,23:40:45,Commercial District,2,No
1130,Sexual Harassment,Delhi City,28.722955,77.132245,15-07-2024,11:48:29,Market Area,3,Yes
1131,Burglary,Delhi City,28.707825,77.074631,04-02-2024,14:33:49,Suburb,3,No
1132,POCSO Cases,Delhi City,28.703907,77.128299,07-05-2023,04:31:14,Industrial Area,5,Yes
1133,Riots,Delhi City,28.697384,77.080813,11-04-2024,07:47:27,Commercial District,4,No
1134,Counterfeiting,Delhi City,28.690826,77.117192,30-08-2023,11:14:59,Suburb,3,No
1135,Theft,Delhi City,28.682349,77.11526,17-01-2023,14:02:42,Market Area,1,No
1136,Riots,Delhi City,28.705698,77.130051,25-02-2023,20:45:22,Industrial Area,5,No
1137,Auto Theft,Delhi City,28.717031,77.079226,28-04-2024,12:26:15,Downtown,3,No
