Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
CRM-00845,Vandalism,Suburbs,34.107342,-118.185585,2025-06-03,11:46,Park,Low,0
CRM-00846,Vandalism,Uptown,34.067446,-118.278556,2025-07-07,17:04,Residential,Low,1
CRM-00847,Drug Offense,Westside,34.056304,-118.339550,2024-05-02,21:40,Transit Station,Medium,1
CRM-00848,Assault,Parkside,34.097114,-118.202968,2025-08-24,03:57,School Zone,High,0
CRM-00849,Robbery,Parkside,34.075192,-118.206577,2024-07-30,17:04,Park,High,0
CRM-00850,Theft,Downtown,34.049754,-118.245065,2026-03-22,16:54,Transit Station,Medium,0
CRM-00851,Shoplifting,Suburbs,34.137181,-118.180160,2025-07-21,19:49,School Zone,Low,0
CRM-00852,Assault,Downtown,34.062375,-118.243188,2025-11-17,02:46,Nightclub District,High,0
CRM-00853,Shoplifting,Uptown,34.081939,-118.268488,2024-06-03,09:37,Commercial,Medium,1
CRM-00854,Assault,Eastside,34.044135,-118.201368,2026-05-28,00:55,Commercial,Medium,1
CRM-00855,Theft,Suburbs,34.110547,-118.180179,2026-03-23,17:05,School Zone,Medium,0
CRM-00856,Vandalism,Suburbs,34.127262,-118.179026,2024-05-08,15:05,Park,Low,0
CRM-00857,Drug Offense,Downtown,34.049580,-118.245701,2024-10-17,21:04,Commercial,Medium,1
CRM-00858,Theft,Uptown,34.086256,-118.269108,2024-04-02,15:08,Residential,Medium,0
CRM-00859,Assault,Westside,34.037686,-118.329589,2025-12-18,01:50,Residential,High,0
CRM-00860,Burglary,Westside,34.041362,-118.347817,2025-08-11,13:26,Transit Station,High,0
CRM-00861,Assault,Uptown,34.084872,-118.276050,2025-06-04,01:02,Park,Medium,0
CRM-00862,Vandalism,Harbor Area,33.732610,-118.261441,2024-03-23,20:50,Commercial,Low,0
CRM-00863,Fraud,Uptown,34.091782,-118.281909,2024-12-16,14:03,Commercial,Low,0
CRM-00864,Vandalism,Uptown,34.082834,-118.282716,2026-01-07,07:02,Residential,Low,0
CRM-00865,Robbery,Westside,34.040003,-118.344419,2025-04-20,05:47,Transit Station,High,0
CRM-00866,Robbery,Harbor Area,33.722564,-118.247712,2024-06-16,22:32,Transit Station,High,0
CRM-00867,Theft,Parkside,34.090257,-118.198938,2025-12-08,00:17,School Zone,High,0
CRM-00868,Vandalism,Suburbs,34.132377,-118.171079,2024-12-10,22:25,Park,Low,0
CRM-00869,Fraud,Parkside,34.092428,-118.197225,2024-07-06,12:26,Park,Low,0
CRM-00870,Shoplifting,Harbor Area,33.741245,-118.272707,2025-02-07,04:08,Transit Station,Low,1
CRM-00871,Burglary,Downtown,34.055254,-118.243939,2024-10-09,05:50,Nightclub District,Medium,1
CRM-00872,Shoplifting,Industrial District,34.013419,-118.218418,2024-07-02,18:57,Industrial,Low,1
CRM-00873,Vandalism,Parkside,34.080824,-118.201458,2024-07-10,13:29,Park,Low,0
CRM-00874,Fraud,Industrial District,34.004847,-118.235610,2024-11-05,15:48,Transit Station,Low,1
CRM-00875,Shoplifting,Westside,34.065287,-118.339708,2025-01-24,12:35,Residential,Low,0
CRM-00876,Theft,Downtown,34.047618,-118.238873,2025-02-02,16:02,Commercial,High,0
CRM-00877,Theft,Parkside,34.098456,-118.212421,2025-07-20,01:10,School Zone,High,0
CRM-00878,Drug Offense,Suburbs,34.135719,-118.180031,2024-04-29,07:08,Residential,Medium,1
CRM-00879,Assault,Uptown,34.096196,-118.284223,2025-12-01,23:30,Commercial,High,1
CRM-00880,Fraud,Suburbs,34.132359,-118.172256,2026-06-01,09:26,Residential,Low,1
CRM-00881,Burglary,Parkside,34.087399,-118.193526,2025-11-07,09:19,Park,Medium,0
CRM-00882,Robbery,Westside,34.043473,-118.335558,2025-09-12,18:41,Residential,Medium,1
CRM-00883,Theft,Eastside,34.030028,-118.185958,2025-07-17,03:11,Industrial,Low,0
CRM-00884,Burglary,Harbor Area,33.753570,-118.251140,2024-02-09,04:04,Industrial,Medium,0
CRM-00885,Theft,Downtown,34.047912,-118.247372,2025-12-23,20:46,Transit Station,High,0
CRM-00886,Burglary,Eastside,34.021855,-118.198159,2024-03-18,04:14,Industrial,High,0
CRM-00887,Theft,Parkside,34.092126,-118.200062,2025-05-21,15:29,School Zone,High,0
CRM-00888,Vandalism,Downtown,34.049130,-118.258765,2026-03-04,08:13,Commercial,Low,0
CRM-00889,Shoplifting,Suburbs,34.114866,-118.179317,2025-09-09,06:26,Park,Medium,0
CRM-00890,Robbery,Suburbs,34.112105,-118.179603,2024-09-16,01:56,Residential,Medium,0
CRM-00891,Vandalism,Parkside,34.084520,-118.197287,2024-09-04,09:22,Park,Low,0
CRM-00892,Shoplifting,Suburbs,34.129289,-118.174395,2024-09-22,08:54,School Zone,Low,0
CRM-00893,Theft,Suburbs,34.117907,-118.181306,2025-08-04,00:51,Park,High,0
CRM-00894,Burglary,Harbor Area,33.732218,-118.266509,2024-05-20,23:40,Commercial,Medium,0
CRM-00895,Theft,Downtown,34.057459,-118.222074,2025-08-11,00:17,Commercial,Medium,0
CRM-00896,Robbery,Industrial District,34.010392,-118.220364,2025-01-31,15:34,Industrial,High,0
CRM-00897,Vandalism,Parkside,34.092996,-118.201077,2026-04-25,13:27,Residential,Medium,0
CRM-00898,Fraud,Uptown,34.077858,-118.279794,2024-09-14,18:59,Commercial,Low,0
CRM-00899,Theft,Parkside,34.085789,-118.212244,2025-02-01,08:50,Residential,Medium,0
CRM-00900,Robbery,Westside,34.050970,-118.349304,2024-08-26,05:03,Commercial,High,0
CRM-00901,Vandalism,Downtown,34.048275,-118.240180,2024-10-06,04:30,Transit Station,Medium,1
CRM-00902,Assault,Industrial District,34.011677,-118.225155,2025-01-04,03:28,Industrial,High,1
CRM-00903,Drug Offense,Eastside,34.016778,-118.180018,2025-04-09,19:49,Residential,Medium,1
CRM-00904,Theft,Industrial District,34.017094,-118.213256,2024-05-07,10:43,Industrial,Medium,0
CRM-00905,Theft,Harbor Area,33.735627,-118.253244,2025-04-20,00:34,Commercial,Medium,1
CRM-00906,Theft,Eastside,34.031916,-118.185475,2025-10-25,05:36,Industrial,Medium,0
CRM-00907,Assault,Westside,34.058424,-118.353477,2026-04-14,11:04,Transit Station,Medium,1
CRM-00908,Vandalism,Suburbs,34.123695,-118.181367,2026-01-02,23:50,Park,Low,1
CRM-00909,Fraud,Industrial District,34.007482,-118.230630,2024-06-19,06:45,Transit Station,Low,0
CRM-00910,Vandalism,Industrial District,34.020477,-118.222506,2026-02-24,18:59,Transit Station,Low,0
CRM-00911,Robbery,Uptown,34.076440,-118.277693,2024-03-28,13:58,Residential,High,0
CRM-00912,Theft,Westside,34.050602,-118.345948,2026-04-09,02:53,Commercial,High,0
CRM-00913,Fraud,Westside,34.048490,-118.346214,2025-08-03,05:07,Transit Station,Medium,0
CRM-00914,Theft,Suburbs,34.120264,-118.184521,2024-06-20,12:55,Park,Medium,0
CRM-00915,Drug Offense,Parkside,34.092738,-118.212187,2024-09-23,04:41,Park,Medium,1
CRM-00916,Robbery,Parkside,34.095449,-118.199833,2025-02-04,17:53,Park,High,0
CRM-00917,Theft,Westside,34.048453,-118.336943,2025-01-29,07:12,Residential,Medium,0
CRM-00918,Assault,Suburbs,34.110441,-118.193834,2026-05-29,04:25,Park,High,1
CRM-00919,Shoplifting,Industrial District,34.020838,-118.237064,2026-04-20,21:57,Transit Station,Low,0
CRM-00920,Fraud,Uptown,34.071091,-118.274918,2025-03-08,09:28,Residential,Low,1
CRM-00921,Theft,Suburbs,34.118814,-118.187870,2026-03-01,03:55,Residential,Medium,0
CRM-00922,Burglary,Parkside,34.073964,-118.197745,2024-02-09,12:55,Park,Medium,1
CRM-00923,Theft,Eastside,34.036235,-118.183572,2025-02-15,02:55,Industrial,Low,0
CRM-00924,Fraud,Suburbs,34.120542,-118.178164,2024-07-14,21:06,Residential,Low,0
CRM-00925,Shoplifting,Suburbs,34.112597,-118.188298,2025-08-12,13:01,Residential,Medium,0
CRM-00926,Assault,Eastside,34.039825,-118.195033,2025-04-15,11:43,Residential,High,0
CRM-00927,Assault,Harbor Area,33.741146,-118.272686,2025-11-07,01:31,Commercial,High,1
CRM-00928,Drug Offense,Downtown,34.056588,-118.249046,2025-11-19,22:30,Transit Station,Medium,1
CRM-00929,Drug Offense,Uptown,34.083595,-118.269881,2024-08-14,23:16,Park,Low,1
CRM-00930,Drug Offense,Downtown,34.054603,-118.222559,2025-02-02,18:48,Nightclub District,Medium,1
CRM-00931,Fraud,Harbor Area,33.746716,-118.267379,2024-02-06,12:56,Commercial,Low,0
CRM-00932,Theft,Suburbs,34.126030,-118.188194,2026-05-20,03:01,Park,High,0
CRM-00933,Theft,Harbor Area,33.741862,-118.266347,2025-05-11,06:12,Industrial,Medium,0
CRM-00934,Shoplifting,Uptown,34.078646,-118.279955,2026-03-13,10:39,Residential,Medium,0
CRM-00935,Fraud,Industrial District,34.015023,-118.226158,2025-03-10,14:58,Industrial,Low,0
CRM-00936,Theft,Downtown,34.056862,-118.251119,2024-02-03,16:57,Commercial,Medium,0
CRM-00937,Shoplifting,Harbor Area,33.736125,-118.268854,2024-11-08,13:44,Transit Station,Low,1
CRM-00938,Shoplifting,Harbor Area,33.745827,-118.267498,2025-12-12,14:16,Commercial,Low,0
CRM-00939,Assault,Harbor Area,33.742941,-118.268812,2025-12-16,17:49,Industrial,High,1
CRM-00940,Theft,Uptown,34.080626,-118.285314,2024-08-23,17:29,Commercial,Low,0
CRM-00941,Theft,Downtown,34.062626,-118.248073,2024-05-19,10:42,Transit Station,Medium,0
CRM-00942,Robbery,Uptown,34.090412,-118.273336,2025-02-02,03:40,Commercial,High,0
CRM-00943,Robbery,Parkside,34.095428,-118.196076,2024-11-25,02:22,School Zone,High,0
CRM-00944,Burglary,Industrial District,34.005957,-118.225342,2026-05-25,21:04,Transit Station,Medium,0
CRM-00945,Shoplifting,Downtown,34.068435,-118.249224,2025-03-06,08:47,Commercial,Low,0
CRM-00946,Assault,Downtown,34.050812,-118.243052,2026-05-14,14:42,Nightclub District,High,1
CRM-00947,Shoplifting,Suburbs,34.111059,-118.186872,2025-11-19,18:15,School Zone,Low,0
CRM-00948,Vandalism,Eastside,34.027173,-118.201800,2025-05-16,21:19,Industrial,Medium,0
CRM-00949,Burglary,Downtown,34.043515,-118.256684,2024-03-28,05:51,Nightclub District,Medium,0
CRM-00950,Drug Offense,Westside,34.047872,-118.342056,2025-08-02,08:08,Commercial,High,1
CRM-00951,Burglary,Parkside,34.086421,-118.195713,2024-09-22,15:36,Residential,Medium,0
CRM-00952,Shoplifting,Suburbs,34.108715,-118.180351,2025-07-01,12:02,School Zone,Low,1
CRM-00953,Vandalism,Eastside,34.044916,-118.195204,2024-06-17,07:20,Residential,Low,0
CRM-00954,Assault,Uptown,34.063655,-118.288195,2024-10-14,07:34,Park,High,1
CRM-00955,Theft,Industrial District,34.017536,-118.222981,2024-07-31,02:35,Transit Station,Medium,0
CRM-00956,Burglary,Harbor Area,33.735987,-118.268144,2024-05-25,07:45,Industrial,Medium,0
CRM-00957,Assault,Harbor Area,33.746822,-118.271609,2024-03-13,00:16,Industrial,High,0
CRM-00958,Drug Offense,Parkside,34.087578,-118.207670,2024-04-28,15:33,Park,High,1
CRM-00959,Assault,Industrial District,34.015956,-118.226732,2025-11-18,15:49,Industrial,High,1
CRM-00960,Vandalism,Downtown,34.050883,-118.256304,2025-11-26,22:35,Transit Station,Low,0
CRM-00961,Vandalism,Westside,34.053182,-118.360151,2024-02-19,13:35,Residential,Low,0
CRM-00962,Burglary,Harbor Area,33.750536,-118.263081,2026-02-16,12:54,Transit Station,Medium,0
CRM-00963,Assault,Parkside,34.088644,-118.197862,2025-08-05,01:58,School Zone,Medium,0
CRM-00964,Robbery,Westside,34.037795,-118.349841,2024-08-19,04:01,Residential,High,0
CRM-00965,Shoplifting,Uptown,34.089662,-118.278898,2025-09-18,07:31,Commercial,Low,1
CRM-00966,Drug Offense,Suburbs,34.133286,-118.177277,2025-11-30,11:47,Park,Medium,0
CRM-00967,Shoplifting,Harbor Area,33.731750,-118.260381,2026-01-04,19:11,Industrial,Low,1
CRM-00968,Fraud,Suburbs,34.122488,-118.190396,2025-03-01,15:16,Residential,Medium,0
CRM-00969,Drug Offense,Industrial District,34.011262,-118.213986,2026-02-05,10:53,Transit Station,High,1
CRM-00970,Theft,Uptown,34.088606,-118.281205,2024-08-30,00:57,Park,High,0
CRM-00971,Theft,Downtown,34.055477,-118.227022,2025-10-20,21:10,Commercial,Low,0
CRM-00972,Drug Offense,Uptown,34.088505,-118.294226,2026-03-31,07:58,Residential,Medium,0
CRM-00973,Assault,Parkside,34.083627,-118.209667,2025-03-03,00:19,Residential,High,1
CRM-00974,Robbery,Uptown,34.078628,-118.292825,2025-09-16,21:45,Commercial,High,0
CRM-00975,Assault,Downtown,34.047082,-118.251026,2024-09-25,22:48,Commercial,High,1
CRM-00976,Shoplifting,Westside,34.038109,-118.342261,2026-03-24,11:42,Commercial,Low,1
CRM-00977,Robbery,Industrial District,34.019851,-118.215540,2024-06-07,15:01,Industrial,High,1
CRM-00978,Theft,Parkside,34.095374,-118.207179,2025-05-23,13:07,School Zone,Medium,0
CRM-00979,Vandalism,Eastside,34.041828,-118.196705,2026-05-10,15:18,Industrial,Low,0
CRM-00980,Theft,Suburbs,34.123563,-118.174884,2025-12-03,01:40,Residential,Medium,0
CRM-00981,Theft,Suburbs,34.116226,-118.187729,2025-01-10,04:20,School Zone,Medium,0
CRM-00982,Theft,Harbor Area,33.745365,-118.258704,2025-10-23,11:55,Commercial,Medium,0
CRM-00983,Assault,Uptown,34.088836,-118.273699,2024-05-11,01:21,Commercial,Medium,1
CRM-00984,Assault,Suburbs,34.121295,-118.191950,2025-12-12,05:16,Park,High,0
CRM-00985,Shoplifting,Westside,34.055931,-118.347387,2026-04-17,16:57,Transit Station,Low,0
CRM-00986,Drug Offense,Uptown,34.076715,-118.289472,2025-03-24,05:15,Residential,High,1
CRM-00987,Assault,Westside,34.031999,-118.351587,2024-11-03,02:38,Residential,High,0
CRM-00988,Theft,Industrial District,34.013907,-118.221348,2025-04-11,02:43,Transit Station,Medium,0
CRM-00989,Burglary,Westside,34.047035,-118.342583,2024-05-21,23:08,Residential,High,0
CRM-00990,Burglary,Parkside,34.088567,-118.203235,2025-01-07,06:53,Park,Medium,0
CRM-00991,Fraud,Eastside,34.039221,-118.198218,2025-07-28,09:12,Industrial,Low,0
CRM-00992,Theft,Eastside,34.008753,-118.184593,2025-02-08,11:44,Residential,Low,1
CRM-00993,Shoplifting,Parkside,34.096421,-118.196288,2026-04-24,23:16,Residential,Low,1
CRM-00994,Shoplifting,Parkside,34.085855,-118.211902,2025-06-01,06:40,School Zone,Low,0
CRM-00995,Shoplifting,Industrial District,34.010450,-118.225413,2024-09-14,09:13,Industrial,Low,0
CRM-00996,Burglary,Industrial District,34.008079,-118.218192,2025-04-28,23:45,Transit Station,Low,0
CRM-00997,Shoplifting,Downtown,34.046984,-118.234228,2024-04-22,20:17,Transit Station,Low,1
CRM-00998,Drug Offense,Uptown,34.089898,-118.292435,2025-11-15,20:29,Residential,Low,1
CRM-00999,Theft,Industrial District,34.012002,-118.222825,2025-03-25,15:52,Industrial,Low,0
CRM-01000,Robbery,Harbor Area,33.761657,-118.254730,2025-01-09,08:58,Transit Station,High,1
CRM-01001,Theft,Suburbs,34.123097,-118.188068,2024-08-12,02:54,School Zone,High,0
CRM-01002,Robbery,Eastside,34.026009,-118.188777,2024-04-24,02:50,Residential,High,0
CRM-01003,Assault,Eastside,34.043679,-118.206124,2024-08-30,01:37,Residential,High,1
CRM-01004,Theft,Industrial District,34.006078,-118.199694,2025-04-27,18:10,Industrial,Medium,0
CRM-01005,Shoplifting,Suburbs,34.143126,-118.189793,2025-02-09,20:03,School Zone,Low,0
CRM-01006,Shoplifting,Harbor Area,33.759692,-118.255765,2024-04-20,10:01,Industrial,Low,1
CRM-01007,Theft,Eastside,34.034551,-118.184618,2025-07-09,19:47,Residential,Medium,0
CRM-01008,Shoplifting,Uptown,34.077193,-118.293570,2024-10-08,12:55,Commercial,Low,1
CRM-01009,Shoplifting,Suburbs,34.108575,-118.171625,2024-11-10,14:39,School Zone,Low,0
CRM-01010,Assault,Parkside,34.087883,-118.202687,2025-05-12,03:59,Park,Medium,0
CRM-01011,Theft,Westside,34.043382,-118.338696,2025-02-08,05:13,Commercial,Medium,0
CRM-01012,Burglary,Industrial District,34.012513,-118.216305,2024-02-03,10:01,Transit Station,Medium,0
CRM-01013,Shoplifting,Uptown,34.093448,-118.274264,2026-04-09,16:15,Park,Medium,0
CRM-01014,Assault,Parkside,34.083114,-118.202118,2026-05-29,16:42,Park,High,1
CRM-01015,Fraud,Uptown,34.078697,-118.275126,2024-08-22,10:02,Park,Low,0
CRM-01016,Assault,Uptown,34.085822,-118.280469,2024-12-05,03:44,Commercial,High,1
CRM-01017,Robbery,Parkside,34.097295,-118.189759,2024-08-19,02:33,School Zone,High,0
CRM-01018,Vandalism,Parkside,34.084771,-118.205192,2025-08-09,12:39,School Zone,Medium,0
CRM-01019,Robbery,Uptown,34.084248,-118.292465,2025-12-27,07:19,Residential,High,1
CRM-01020,Assault,Downtown,34.050739,-118.241477,2024-12-12,03:16,Commercial,Medium,1
CRM-01021,Theft,Downtown,34.056472,-118.249979,2024-06-26,03:39,Commercial,Medium,1
CRM-01022,Theft,Parkside,34.090846,-118.188749,2025-08-14,03:18,Residential,Medium,1
CRM-01023,Shoplifting,Parkside,34.091752,-118.211296,2025-06-16,18:43,Residential,Medium,1
CRM-01024,Drug Offense,Eastside,34.035557,-118.183948,2025-07-07,10:59,Residential,Medium,1
CRM-01025,Drug Offense,Harbor Area,33.739094,-118.251496,2024-02-27,10:35,Transit Station,Medium,1
CRM-01026,Drug Offense,Eastside,34.033303,-118.204309,2025-09-22,07:10,Residential,High,1
CRM-01027,Fraud,Uptown,34.065731,-118.275265,2026-03-08,17:40,Park,Low,0
CRM-01028,Vandalism,Suburbs,34.137870,-118.188394,2025-10-22,23:42,Park,Low,0
CRM-01029,Vandalism,Parkside,34.078688,-118.209911,2025-09-14,18:32,School Zone,Low,0
CRM-01030,Shoplifting,Westside,34.039994,-118.332030,2024-03-07,09:17,Commercial,Low,1
CRM-01031,Burglary,Harbor Area,33.740155,-118.265825,2025-10-17,13:34,Industrial,High,0
CRM-01032,Theft,Harbor Area,33.750388,-118.256627,2025-09-07,09:28,Commercial,Medium,0
CRM-01033,Assault,Downtown,34.044974,-118.231801,2024-01-06,02:36,Commercial,Medium,1
CRM-01034,Fraud,Harbor Area,33.732839,-118.273499,2024-05-13,16:38,Commercial,Medium,0
CRM-01035,Drug Offense,Eastside,34.041994,-118.192853,2026-05-06,07:32,Residential,Medium,1
CRM-01036,Shoplifting,Parkside,34.087054,-118.200984,2026-05-28,22:48,School Zone,Low,0
CRM-01037,Shoplifting,Westside,34.047777,-118.341089,2025-04-28,12:31,Commercial,Low,1
CRM-01038,Robbery,Downtown,34.054942,-118.238444,2025-10-29,08:17,Transit Station,Medium,0
CRM-01039,Shoplifting,Harbor Area,33.739378,-118.254125,2025-07-25,06:26,Industrial,Low,0
CRM-01040,Theft,Parkside,34.074311,-118.217786,2025-06-26,17:48,School Zone,Medium,0
CRM-01041,Vandalism,Eastside,34.032719,-118.196399,2024-08-05,21:06,Residential,Low,0
CRM-01042,Shoplifting,Suburbs,34.143162,-118.189895,2025-04-03,13:17,School Zone,Low,0
CRM-01043,Theft,Eastside,34.034116,-118.191899,2024-08-19,02:39,Residential,Medium,0
CRM-01044,Robbery,Parkside,34.089665,-118.203088,2024-12-01,14:10,Park,High,0
CRM-01045,Shoplifting,Eastside,34.039491,-118.188986,2024-10-10,07:28,Residential,Low,1
CRM-01046,Shoplifting,Downtown,34.049875,-118.246830,2025-06-29,18:27,Commercial,Medium,0
CRM-01047,Assault,Eastside,34.020964,-118.186587,2026-01-09,08:00,Residential,High,0
CRM-01048,Shoplifting,Parkside,34.110300,-118.195676,2024-05-17,13:39,School Zone,Low,0
CRM-01049,Theft,Eastside,34.031215,-118.192221,2024-07-24,02:02,Industrial,High,0
CRM-01050,Theft,Industrial District,34.008537,-118.227310,2026-03-07,06:45,Industrial,Medium,0
CRM-01051,Drug Offense,Downtown,34.051565,-118.221629,2025-08-17,13:41,Nightclub District,Medium,1
CRM-01052,Theft,Eastside,34.039134,-118.196228,2025-07-24,14:55,Commercial,Medium,0
CRM-01053,Robbery,Harbor Area,33.725976,-118.281381,2024-04-09,07:18,Transit Station,High,0
CRM-01054,Drug Offense,Industrial District,34.006225,-118.223575,2024-04-07,15:30,Industrial,Medium,1
CRM-01055,Shoplifting,Harbor Area,33.749718,-118.247964,2024-05-27,11:22,Commercial,Low,0
CRM-01056,Burglary,Harbor Area,33.754729,-118.267470,2026-02-21,13:38,Transit Station,Medium,0
CRM-01057,Fraud,Uptown,34.073676,-118.287271,2024-08-29,15:47,Commercial,Low,0
CRM-01058,Theft,Suburbs,34.128395,-118.182135,2025-04-07,06:10,School Zone,Medium,0
CRM-01059,Vandalism,Parkside,34.093038,-118.208595,2025-12-11,21:52,School Zone,Low,1
CRM-01060,Theft,Harbor Area,33.743178,-118.258309,2024-04-21,10:12,Transit Station,High,0
CRM-01061,Theft,Uptown,34.076492,-118.287961,2024-04-16,01:25,Commercial,High,1
CRM-01062,Fraud,Parkside,34.094896,-118.208884,2024-10-06,14:49,Residential,Medium,0
CRM-01063,Theft,Suburbs,34.118873,-118.192554,2025-08-21,15:30,School Zone,Medium,0
CRM-01064,Burglary,Harbor Area,33.749106,-118.273689,2025-09-15,22:51,Industrial,Medium,0
CRM-01065,Theft,Eastside,34.041904,-118.185004,2025-10-09,15:15,Commercial,Medium,0
CRM-01066,Drug Offense,Industrial District,34.015795,-118.214531,2025-03-30,04:56,Transit Station,High,1
CRM-01067,Shoplifting,Eastside,34.022240,-118.207436,2024-06-12,17:19,Commercial,Low,0
CRM-01068,Burglary,Harbor Area,33.738692,-118.273273,2026-01-03,18:34,Industrial,Medium,0
CRM-01069,Robbery,Harbor Area,33.740571,-118.254066,2025-11-23,05:03,Commercial,High,0
CRM-01070,Shoplifting,Parkside,34.087398,-118.187581,2026-02-28,15:24,Residential,Low,1
CRM-01071,Fraud,Westside,34.048686,-118.336121,2025-07-01,21:41,Transit Station,Low,0
CRM-01072,Robbery,Industrial District,34.021042,-118.210746,2025-06-12,06:30,Transit Station,Medium,0
CRM-01073,Shoplifting,Parkside,34.081350,-118.221968,2025-09-11,09:14,Park,Medium,1
CRM-01074,Fraud,Industrial District,34.008527,-118.214615,2025-03-01,07:33,Transit Station,Medium,0
CRM-01075,Shoplifting,Suburbs,34.131499,-118.175065,2025-12-12,07:29,Park,Medium,1
CRM-01076,Drug Offense,Downtown,34.054780,-118.236488,2026-03-07,06:04,Transit Station,High,1
CRM-01077,Vandalism,Uptown,34.063929,-118.296333,2025-01-09,20:18,Park,Low,1
CRM-01078,Vandalism,Industrial District,34.014206,-118.216528,2024-07-16,08:18,Transit Station,Low,0
CRM-01079,Shoplifting,Uptown,34.088173,-118.281083,2025-12-24,16:04,Park,Low,0
CRM-01080,Drug Offense,Parkside,34.094547,-118.209289,2024-11-18,14:15,Residential,Medium,0
CRM-01081,Assault,Westside,34.042194,-118.343044,2024-08-02,18:03,Transit Station,High,0
CRM-01082,Burglary,Westside,34.043337,-118.359154,2025-03-09,12:03,Residential,Low,0
CRM-01083,Robbery,Harbor Area,33.746256,-118.256544,2024-06-17,18:03,Transit Station,High,0
CRM-01084,Assault,Westside,34.037839,-118.348698,2024-02-19,15:33,Residential,High,0
CRM-01085,Robbery,Industrial District,34.004816,-118.232402,2024-01-03,07:13,Industrial,High,1
CRM-01086,Theft,Downtown,34.055697,-118.249804,2024-08-17,00:59,Nightclub District,Medium,0
CRM-01087,Vandalism,Suburbs,34.126511,-118.191014,2026-05-11,18:24,Residential,Medium,0
CRM-01088,Robbery,Westside,34.048063,-118.342663,2025-08-16,20:39,Residential,High,0
CRM-01089,Vandalism,Harbor Area,33.749053,-118.271019,2025-01-29,12:22,Transit Station,Low,0
CRM-01090,Theft,Harbor Area,33.734243,-118.255733,2024-03-21,00:18,Transit Station,Medium,0
CRM-01091,Fraud,Harbor Area,33.752999,-118.260959,2025-12-22,10:44,Commercial,Medium,1
CRM-01092,Burglary,Harbor Area,33.733301,-118.275283,2026-05-22,07:21,Transit Station,Medium,0
CRM-01093,Fraud,Harbor Area,33.742924,-118.264484,2025-02-14,14:35,Commercial,Low,0
CRM-01094,Robbery,Suburbs,34.122876,-118.192556,2025-08-16,01:09,Residential,High,0
CRM-01095,Shoplifting,Parkside,34.089045,-118.212829,2025-04-28,09:31,Park,Low,0
CRM-01096,Assault,Downtown,34.041090,-118.239334,2025-10-10,00:17,Commercial,High,0
CRM-01097,Assault,Suburbs,34.119387,-118.192731,2025-02-04,04:36,Park,Medium,1
CRM-01098,Drug Offense,Uptown,34.086177,-118.284349,2024-02-22,08:09,Park,Medium,0
CRM-01099,Robbery,Downtown,34.056859,-118.235518,2024-04-02,00:58,Transit Station,High,0
CRM-01100,Assault,Suburbs,34.115685,-118.176101,2024-05-08,07:51,Residential,Medium,0
CRM-01101,Shoplifting,Westside,34.047790,-118.347783,2026-01-18,10:40,Commercial,Low,0
CRM-01102,Fraud,Westside,34.036742,-118.342554,2025-08-14,22:40,Commercial,Medium,0
CRM-01103,Assault,Harbor Area,33.737678,-118.258132,2025-05-28,15:02,Industrial,High,0
CRM-01104,Fraud,Industrial District,34.020087,-118.226505,2026-02-20,08:26,Industrial,Low,1
CRM-01105,Burglary,Uptown,34.082173,-118.291605,2024-12-31,06:08,Park,High,0
CRM-01106,Theft,Suburbs,34.130343,-118.180398,2024-04-17,08:50,School Zone,Medium,0
CRM-01107,Assault,Uptown,34.082604,-118.283785,2026-03-23,02:59,Residential,High,1
CRM-01108,Theft,Industrial District,34.002124,-118.222749,2024-05-25,02:21,Industrial,High,1
CRM-01109,Robbery,Parkside,34.103752,-118.200702,2025-05-29,05:14,Residential,Medium,0
CRM-01110,Burglary,Industrial District,34.013088,-118.221048,2026-02-16,09:12,Transit Station,Medium,0
CRM-01111,Robbery,Industrial District,34.002913,-118.215224,2024-08-09,01:18,Transit Station,High,0
CRM-01112,Shoplifting,Suburbs,34.112233,-118.188781,2024-12-22,20:38,School Zone,Low,1
CRM-01113,Theft,Eastside,34.037503,-118.193458,2025-04-06,07:08,Commercial,Medium,0
CRM-01114,Burglary,Eastside,34.041344,-118.196074,2024-09-23,14:23,Residential,Medium,0
CRM-01115,Theft,Westside,34.043203,-118.348857,2025-07-04,11:57,Residential,High,0
CRM-01116,Vandalism,Parkside,34.088581,-118.208558,2025-04-21,12:42,School Zone,Medium,0
CRM-01117,Theft,Suburbs,34.129542,-118.188842,2024-10-23,16:30,School Zone,Medium,0
CRM-01118,Shoplifting,Downtown,34.049888,-118.241457,2025-06-02,14:13,Commercial,Low,0
CRM-01119,Shoplifting,Suburbs,34.114190,-118.189029,2026-02-25,13:20,Residential,Low,1
CRM-01120,Robbery,Westside,34.050498,-118.356700,2024-09-21,00:56,Commercial,High,0
CRM-01121,Vandalism,Industrial District,34.029847,-118.219556,2026-01-22,06:32,Industrial,Medium,0
CRM-01122,Assault,Suburbs,34.115749,-118.184662,2025-10-23,20:54,Residential,High,0
CRM-01123,Theft,Parkside,34.090631,-118.197687,2024-10-22,00:35,Residential,Medium,0
CRM-01124,Assault,Suburbs,34.134672,-118.186408,2026-01-21,00:39,School Zone,High,0
CRM-01125,Theft,Eastside,34.031439,-118.201234,2025-01-03,02:43,Commercial,Medium,0
